person:nym,person:lemma_en,person:lemma_ancient,person:orthography,person:sex,person:hebrew,person:greek,person:checkme,person:id,person:pointer_in_volume,name:id,name:form,name:language_type,name:gender_type
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,[Θεοδ]ώρου,M,,,,Vol-2-G_M-d8e9346-person,Vol-2-G_M-Greek-Males-Theodorus-12,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρῳ,M,,,,Vol-2-G_M-d8e9383-person,Vol-2-G_M-Greek-Males-Theodorus-13,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,טידיאור,M,,,,Vol-2-G_M-d8e9417-person,Vol-2-G_M-Greek-Males-Theodorus-14,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-2-G_M-d8e9452-person,Vol-2-G_M-Greek-Males-Theodorus-15,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θε[ο]δωρας,M,,,,Vol-2-G_M-d8e9505-person,Vol-2-G_M-Greek-Males-Theodorus-16,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,תדי,M,,,,Vol-2-G_M-d8e9544-person,Vol-2-G_M-Greek-Males-Theodorus-17,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,תדי,M,,,,Vol-2-G_M-d8e9579-person,Vol-2-G_M-Greek-Males-Theodorus-18,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-2-Vol-1-ADD-G_M-d8e2530-person,Vol-2-Vol-1-ADD-G_M-Greek-Males-Theodorus-1,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-2-Vol-1-ADD-G_M-d8e2573-person,Vol-2-Vol-1-ADD-G_M-Greek-Males-Theodorus-2,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεώρου,M,,,,Vol-2-Vol-1-ADD-G_M-d8e2613-person,Vol-2-Vol-1-ADD-G_M-Greek-Males-Theodorus-3,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-3-G_M-d8e42859-person,Vol-3-G_M-Greek-Males-Theodorus-1,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Theodorus,M,,,,Vol-3-G_M-d8e42909-person,Vol-3-G_M-Greek-Males-Theodorus-2,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Theodorus,M,,,,Vol-3-G_M-d8e42946-person,Vol-3-G_M-Greek-Males-Theodorus-3,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-3-G_M-d8e42978-person,Vol-3-G_M-Greek-Males-Theodorus-4,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,תודוס / תודס / תוודס,M,,,,Vol-3-G_M-d8e43022-person,Vol-3-G_M-Greek-Males-Theodorus-5,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,תדורוס,M,,,,Vol-3-G_M-d8e43068-person,Vol-3-G_M-Greek-Males-Theodorus-6,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,תודרס,M,,,,Vol-3-G_M-d8e43102-person,Vol-3-G_M-Greek-Males-Theodorus-7,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,תודרס,M,,,,Vol-3-G_M-d8e43139-person,Vol-3-G_M-Greek-Males-Theodorus-8,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,תודרס,M,,,,Vol-3-G_M-d8e43173-person,Vol-3-G_M-Greek-Males-Theodorus-9,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-3-G_M-d8e43207-person,Vol-3-G_M-Greek-Males-Theodorus-10,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e43243-person,Vol-3-G_M-Greek-Males-Theodorus-11,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-3-G_M-d8e43279-person,Vol-3-G_M-Greek-Males-Theodorus-12,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e43312-person,Vol-3-G_M-Greek-Males-Theodorus-13,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-3-G_M-d8e43344-person,Vol-3-G_M-Greek-Males-Theodorus-14,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e43379-person,Vol-3-G_M-Greek-Males-Theodorus-15,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e43413-person,Vol-3-G_M-Greek-Males-Theodorus-16,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θηδώρου,M,,,,Vol-3-G_M-d8e43447-person,Vol-3-G_M-Greek-Males-Theodorus-17,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-3-G_M-d8e43484-person,Vol-3-G_M-Greek-Males-Theodorus-18,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e43521-person,Vol-3-G_M-Greek-Males-Theodorus-19,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεδ,M,,,,Vol-3-G_M-d8e43556-person,Vol-3-G_M-Greek-Males-Theodorus-20,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρο,M,,,,Vol-3-G_M-d8e43597-person,Vol-3-G_M-Greek-Males-Theodorus-21,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώ,M,,,,Vol-3-G_M-d8e43632-person,Vol-3-G_M-Greek-Males-Theodorus-22,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεόδ[ωρ]ος,M,,,,Vol-3-G_M-d8e43668-person,Vol-3-G_M-Greek-Males-Theodorus-23,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e43712-person,Vol-3-G_M-Greek-Males-Theodorus-24,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e43747-person,Vol-3-G_M-Greek-Males-Theodorus-25,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e43782-person,Vol-3-G_M-Greek-Males-Theodorus-26,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρῳ,M,,,,Vol-3-G_M-d8e43820-person,Vol-3-G_M-Greek-Males-Theodorus-27,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδ,M,,,,Vol-3-G_M-d8e43853-person,Vol-3-G_M-Greek-Males-Theodorus-28,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεόδω,M,,,,Vol-3-G_M-d8e43886-person,Vol-3-G_M-Greek-Males-Theodorus-29,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεόδωρο,M,,,,Vol-3-G_M-d8e43919-person,Vol-3-G_M-Greek-Males-Theodorus-30,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρο,M,,,,Vol-3-G_M-d8e43952-person,Vol-3-G_M-Greek-Males-Theodorus-31,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώ,M,,,,Vol-3-G_M-d8e43985-person,Vol-3-G_M-Greek-Males-Theodorus-32,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεόδωρο,M,,,,Vol-3-G_M-d8e44018-person,Vol-3-G_M-Greek-Males-Theodorus-33,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεόδωρο,M,,,,Vol-3-G_M-d8e44052-person,Vol-3-G_M-Greek-Males-Theodorus-34,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεωδώρου,M,,,,Vol-3-G_M-d8e44085-person,Vol-3-G_M-Greek-Males-Theodorus-35,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-3-G_M-d8e44115-person,Vol-3-G_M-Greek-Males-Theodorus-36,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-3-G_M-d8e44159-person,Vol-3-G_M-Greek-Males-Theodorus-37,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e44197-person,Vol-3-G_M-Greek-Males-Theodorus-38,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e44235-person,Vol-3-G_M-Greek-Males-Theodorus-39,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e44270-person,Vol-3-G_M-Greek-Males-Theodorus-40,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e44305-person,Vol-3-G_M-Greek-Males-Theodorus-41,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e44340-person,Vol-3-G_M-Greek-Males-Theodorus-42,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e44375-person,Vol-3-G_M-Greek-Males-Theodorus-43,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώ[ρου],M,,,,Vol-3-G_M-d8e44416-person,Vol-3-G_M-Greek-Males-Theodorus-44,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e44462-person,Vol-3-G_M-Greek-Males-Theodorus-45,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρου,M,,,,Vol-3-G_M-d8e44494-person,Vol-3-G_M-Greek-Males-Theodorus-46,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-3-G_M-d8e44529-person,Vol-3-G_M-Greek-Males-Theodorus-47,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-3-G_M-d8e44560-person,Vol-3-G_M-Greek-Males-Theodorus-48,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,–,M,,,,Vol-3-G_M-d8e44591-person,Vol-3-G_M-Greek-Males-Theodorus-49,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρ,M,,,,Vol-3-G_M-d8e44622-person,Vol-3-G_M-Greek-Males-Theodorus-50,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θ[εό]δωρς,M,,,,Vol-3-G_M-d8e44657-person,Vol-3-G_M-Greek-Males-Theodorus-51,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεόδ[ωρ]ος,M,,,,Vol-3-G_M-d8e44701-person,Vol-3-G_M-Greek-Males-Theodorus-52,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεύδωρος,M,,,,Vol-3-G_M-d8e44742-person,Vol-3-G_M-Greek-Males-Theodorus-53,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θευδώρω,M,,,,Vol-3-G_M-d8e44774-person,Vol-3-G_M-Greek-Males-Theodorus-54,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,[Θε]υδώρου,M,,,,Vol-3-G_M-d8e44809-person,Vol-3-G_M-Greek-Males-Theodorus-55,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θευδώρω,M,,,,Vol-3-G_M-d8e44846-person,Vol-3-G_M-Greek-Males-Theodorus-56,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεύδωρος,M,,,,Vol-3-G_M-d8e44879-person,Vol-3-G_M-Greek-Males-Theodorus-57,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρ[ου],M,,,,Vol-3-G_M-d8e44921-person,Vol-3-G_M-Greek-Males-Theodorus-58,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεύδωρος,M,,,,Vol-3-G_M-d8e44977-person,Vol-3-G_M-Greek-Males-Theodorus-59,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θηδώρου,M,,,,Vol-3-G_M-d8e45014-person,Vol-3-G_M-Greek-Males-Theodorus-60,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,Θεοδώρ[ο]υ,M,,,,Vol-4-G_M-d8e913-person,Vol-4-G_M-Greek-Males-Theodorus-1,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodorus-Θεόδωρος,Theodorus,Θεόδωρος,תדרש,M,,,,Vol-4-G_M-d8e961-person,Vol-4-G_M-Greek-Males-Theodorus-2,name-Theodorus-d1e230617,Theodorus-Θεόδωρος,G,M 
 Theodosia-Θεοδοσία,Theodosia,Θεοδοσία,Θεοδοσίας,F,,,,Vol-2-G_F-d8e2266-person,Vol-2-G_F-Greek-Females-Theodosia-1,name-Theodosia-d1e363934,Theodosia-Θεοδοσία,G,F 
 Theodosia-Θεοδοσία,Theodosia,Θεοδοσία,[Θεοδο]σίαν/ [Θεο]δοσία,F,,,,Vol-3-G_F-d8e10886-person,Vol-3-G_F-Greek-Females-Theodosia-1,name-Theodosia-d1e363934,Theodosia-Θεοδοσία,G,F 
 Theodosia-Θεοδοσία,Theodosia,Θεοδοσία,Θεδοσία,F,,,,Vol-3-G_F-d8e10944-person,Vol-3-G_F-Greek-Females-Theodosia-2,name-Theodosia-d1e363934,Theodosia-Θεοδοσία,G,F 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,,M,תאודוסיוס,,,Vol-1-G_M-d2e9151-person,Vol-1-G_M-Theodosius-1,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,,M,תאודוסיוס,,,Vol-1-G_M-d2e9196-person,Vol-1-G_M-Theodosius-2,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,,M,תאודוסיוס,,,Vol-1-G_M-d2e9226-person,Vol-1-G_M-Theodosius-3,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,,M,,,—,Vol-1-G_M-d2e9256-person,Vol-1-G_M-Theodosius-4,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,,M,,Θεοδοσιο[υ],,Vol-1-G_M-d2e9282-person,Vol-1-G_M-Theodosius-5,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,,M,,Θεοδωσιου,,Vol-1-G_M-d2e9312-person,Vol-1-G_M-Theodosius-6,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,,M,תידסוס,,,Vol-1-G_M-d2e9341-person,Vol-1-G_M-Theodosius-7,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,–,M,,,,Vol-2-G_M-d8e8620-person,Vol-2-G_M-Greek-Males-Theodosius-1,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,تاوضوسيوس,M,,,,Vol-2-G_M-d8e8658-person,Vol-2-G_M-Greek-Males-Theodosius-2,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,תידוסוס,M,,,,Vol-2-G_M-d8e8708-person,Vol-2-G_M-Greek-Males-Theodosius-3,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,–,M,,,,Vol-3-G_M-d8e40308-person,Vol-3-G_M-Greek-Males-Theodosius-1,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,–,M,,,,Vol-3-G_M-d8e40342-person,Vol-3-G_M-Greek-Males-Theodosius-2,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,Θεδίσσ[ου],M,,,,Vol-3-G_M-d8e40373-person,Vol-3-G_M-Greek-Males-Theodosius-3,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,Θήδεσις,M,,,,Vol-3-G_M-d8e40418-person,Vol-3-G_M-Greek-Males-Theodosius-4,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,Θεοδοσίωι,M,,,,Vol-3-G_M-d8e40462-person,Vol-3-G_M-Greek-Males-Theodosius-5,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,Θ[εοδόσ]ιος,M,,,,Vol-3-G_M-d8e40494-person,Vol-3-G_M-Greek-Males-Theodosius-6,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,Θηδοσίοιο,M,,,,Vol-3-G_M-d8e40540-person,Vol-3-G_M-Greek-Males-Theodosius-7,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,Θεοδοσίου,M,,,,Vol-3-G_M-d8e40584-person,Vol-3-G_M-Greek-Males-Theodosius-8,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,Θευδοσίου,M,,,,Vol-3-G_M-d8e40625-person,Vol-3-G_M-Greek-Males-Theodosius-9,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,–,M,,,,Vol-3-G_M-d8e40658-person,Vol-3-G_M-Greek-Males-Theodosius-10,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodosius-Θεοδόσιος,Theodosius,Θεοδόσιος,Θεοδοσιου,M,,,,Vol-4-Vol-3-Add-G_M-d8e352-person,Vol-4-Vol-3-Add-G_M-Greek-Males-Theodosius-1,name-Theodosius-d1e226566,Theodosius-Θεοδόσιος,Add-G,M 
 Theodote-Θεοδότη,Theodote,Θεοδότη,Θεοδοτοῦς,F,,,,Vol-2-G_F-d8e2313-person,Vol-2-G_F-Greek-Females-Theodote-1,name-Theodote-d1e364083,Theodote-Θεοδότη,Add-G,F 
 Theodote-Θεοδότη,Theodote,Θεοδότη,–,F,,,,Vol-3-G_F-d8e10995-person,Vol-3-G_F-Greek-Females-Theodote-1,name-Theodote-d1e364083,Theodote-Θεοδότη,Add-G,F 
 Theodote-Θεοδότη,Theodote,Θεοδότη,Θευδοῦτ,F,,,,Vol-3-G_F-d8e11028-person,Vol-3-G_F-Greek-Females-Theodote-2,name-Theodote-d1e364083,Theodote-Θεοδότη,Add-G,F 
 Theodote-Θεοδότη,Theodote,Θεοδότη,Θευδότη,F,,,,Vol-3-G_F-d8e11069-person,Vol-3-G_F-Greek-Females-Theodote-3,name-Theodote-d1e364083,Theodote-Θεοδότη,Add-G,F 
 Theodote-Θεοδότη,Theodote,Θεοδότη,Θεοδότην,F,,,,Vol-3-G_F-d8e11104-person,Vol-3-G_F-Greek-Females-Theodote-4,name-Theodote-d1e364083,Theodote-Θεοδότη,Add-G,F 
 Theodote-Θεοδότη,Theodote,Θεοδότη,Θεοδότης,F,,,,Vol-3-G_F-d8e11136-person,Vol-3-G_F-Greek-Females-Theodote-5,name-Theodote-d1e364083,Theodote-Θεοδότη,Add-G,F 
 Theodote-Θεοδότη,Theodote,Θεοδότη,Θεοδότης,F,,,,Vol-3-G_F-d8e11168-person,Vol-3-G_F-Greek-Females-Theodote-6,name-Theodote-d1e364083,Theodote-Θεοδότη,Add-G,F 
 Theodote-Θεοδότη,Theodote,Θεοδότη,–,F,,,,Vol-4-Vol-3-Add-G_F-d8e102-person,Vol-4-Vol-3-Add-G_F-Greek-Females-Theodote-1,name-Theodote-d1e364083,Theodote-Θεοδότη,Add-G,F 
 Theodotion-Θεοδοτίων,Theodotion,Θεοδοτίων,–,M,,,,Vol-3-G_M-d8e40709-person,Vol-3-G_M-Greek-Males-Theodotion-1,name-Theodotion-d1e530062,Theodotion-Θεοδοτίων,G,M 
 Theodotus-Θεόδοτος,Theodotus,Θεόδοτος,,M,תאודוטוס,,,Vol-1-G_M-d2e9382-person,Vol-1-G_M-Theodotus-1,name-Theodotus-d1e227506,Theodotus-Θεόδοτος,G,M 
 Theodotus-Θεόδοτος,Theodotus,Θεόδοτος,,M,,,—,Vol-1-G_M-d2e9427-person,Vol-1-G_M-Theodotus-2,name-Theodotus-d1e227506,Theodotus-Θεόδοτος,G,M 
 Theodotus-Θεόδοτος,Theodotus,Θεόδοτος,,M,,Θευδίων,,Vol-1-G_M-d2e9447-person,Vol-1-G_M-Theodotus-3,name-Theodotus-d1e227506,Theodotus-Θεόδοτος,G,M 
 Theodotus-Θεόδοτος,Theodotus,Θεόδοτος,,M,,,—,Vol-1-G_M-d2e9500-person,Vol-1-G_M-Theodotus-4,name-Theodotus-d1e227506,Theodotus-Θεόδοτος,G,M 
 Theodotus-Θεόδοτος,Theodotus,Θεόδοτος,,M,,Θευδίων,,Vol-1-G_M-d2e9522-person,Vol-1-G_M-Theodotus-5,name-Theodotus-d1e227506,Theodotus-Θεόδοτος,G,M 
 Theodotus-Θεόδοτος,Theodotus,Θεόδοτος,,M,,,—,Vol-1-G_M-d2e9548-person,Vol-1-G_M-Theodotus-6,name-Theodotus-d1e227506,Theodotus-Θεόδοτος,G,M 
 Theodotus-Θεόδοτος,Theodotus,Θεόδοτος,,M,תדטיון,,,Vol-1-G_M-d2e9582-person,Vol-1-G_M-Theodotus-7,name-Theodotus-d1e227506,Theodotus-Θεόδοτος,G,M 
 Theodotus-Θεόδοτος,Theodotus,Θεόδοτος,,M,,Θεοδοτίωνος,,Vol-1-G_M-d2e9610-person,Vol-1-G_M-Theodotus-8,name-Theodotus-d1e227506,Theodotus-Θεόδοτος,G,M 
 Theodotus-Θεόδοτος,Theodotus,Θεόδοτος,,M,,Θευδότου,,Vol-1-G_M-d2e9633-person,Vol-1-G_M-Theodotus-9,name-Theodotus-d1e227506,Theodotus-Θεόδοτος,G,M 
