baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-sifre-n,dam-lev,jac,lcs_len_char,lcs_str_char,lcc_distance,id
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.289.9.18-ref-sifre-d.289.9.32,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,274954,275020,ref-sifre-d.289.9.18,ref-sifre-d.289.9.32,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן שם ונאמר להלן שם מה שם האמור להלן נחלה אף שם האמור כאן ,18,15,1176,1161.0,587,564.0,0.3870967741935484,0.5833333333333333,57,נאמר כאן ם ונאמר להלן ם מה ם האמור להלן ל אף ם האמור כאן ,0.3870967741935484,5060000522
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.291.6.2-ref-sifre-d.291.6.18,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,276456,276551,ref-sifre-d.291.6.2,ref-sifre-d.291.6.18,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,ואמרה נאמר כאן ענייה ונאמר להלן ענייה מה ענייה האמורה להלן בלשון הקדש אף ענייה האמורה כאן ,18,17,1212,1200.0,588,564.0,0.46236559139784944,0.6153846153846154,64,נאמר כאן ני ונאמר להלן ני מה ני האמור להלן בלון אף ני האמור כאן ,0.31182795698924726,5060000523
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.302.1.6-ref-sifre-d.302.1.20,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,288148,288213,ref-sifre-d.302.1.6,ref-sifre-d.302.1.20,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,18,15,1249,1249.0,589,589.0,0.43010752688172044,0.5833333333333333,53,נאמר כאן  ונאמר להלן  מה  האמור להלן ל אף  האמור כאן ,0.4301075268817204,5060000524
ref-sifre-n.75.1.40-ref-sifre-n.75.1.48,ref-sifre-d.302.1.23-ref-sifre-d.302.1.34,99694,99742,ref-sifre-n.75.1.40,ref-sifre-n.75.1.48,288221,288275,ref-sifre-d.302.1.23,ref-sifre-d.302.1.34,כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן ,מה קץ האמור להלן חג המצות אף כאן חג המצות נאמר להלן ,9,12,1280,1280.0,592,589.0,0.6153846153846154,0.6666666666666667,26,ה אמר להלן  ה כ המור להלן ,0.5,5060000525
ref-sifre-n.76.1.62-ref-sifre-n.76.1.68,ref-sifre-d.31.10.21-ref-sifre-d.31.10.30,100714,100753,ref-sifre-n.76.1.62,ref-sifre-n.76.1.68,40353,40399,ref-sifre-d.31.10.21,ref-sifre-d.31.10.30,והיה ה' למלך על כל הארץ ביום ההוא יהיה ה',והיה ה' למלך על כל הארץ ביום ההוא יהיה ה',10,10,90,90.0,597,597.0,0.0,0.0,41,והיה ה' למלך על כל הארץ ביום ההוא יהיה ה',0.0,5060000526
ref-sifre-n.76.1.110-ref-sifre-n.76.1.119,ref-sifre-d.279.3.35-ref-sifre-d.279.4.8,100967,101018,ref-sifre-n.76.1.110,ref-sifre-n.76.1.119,264027,264101,ref-sifre-d.279.3.35,ref-sifre-d.279.4.8,אלא שאם יכולים להריע ולא הריעו מעלה עליהם כאלו לא ,מעלה עליו הכתוב כאלו הוא_נושא_את_נפשו ולא יקרא עליך אל ה' יכול מצוה שלא ,10,13,1076,1076.0,599,599.0,0.6666666666666666,0.8571428571428572,28,ל יכו לה ולא י על לה כלו לא ,0.6111111111111112,5060000527
ref-sifre-n.77.1.71-ref-sifre-n.77.1.94,ref-sifre-d.63.6.1-ref-sifre-d.63.7.7,101475,101589,ref-sifre-n.77.1.71,ref-sifre-n.77.1.94,111476,111547,ref-sifre-d.63.6.1,ref-sifre-d.63.7.7,עולותיכם עולת יחיד ועולת צבור וזבחיכם זבחי שלמי יחיד וזבחי שלמי צבור,עולותיכם עולת יחיד ועולת צבור וזבחיכם זבחי שלמי יחיד וזבחי שלמי צבור,12,12,383,383.0,602,602.0,0.0,0.0,68,עולותיכם עולת יחיד ועולת צבור וזבחיכם זבחי שלמי יחיד וזבחי שלמי צבור,0.0,5060000528
ref-sifre-n.77.1.71-ref-sifre-n.77.1.94,ref-sifre-d.68.1.11-ref-sifre-d.68.1.22,101475,101589,ref-sifre-n.77.1.71,ref-sifre-n.77.1.94,113665,113736,ref-sifre-d.68.1.11,ref-sifre-d.68.1.22,עולותיכם עולת יחיד ועולת צבור וזבחיכם זבחי שלמי יחיד וזבחי שלמי צבור,עולותיכם עולת יחיד ועולת צבור וזבחיכם זבחי שלמי יחיד וזבחי שלמי צבור,12,12,407,407.0,603,603.0,0.0,0.0,68,עולותיכם עולת יחיד ועולת צבור וזבחיכם זבחי שלמי יחיד וזבחי שלמי צבור,0.0,5060000529
ref-sifre-n.77.1.63-ref-sifre-n.77.1.86,ref-sifre-d.124.4.78-ref-sifre-d.124.4.86,101438,101545,ref-sifre-n.77.1.63,ref-sifre-n.77.1.86,161685,161737,ref-sifre-d.124.4.78,ref-sifre-d.124.4.86,קדשי קדשים וקדשים קלים של יחיד ושל צבור תלמוד לומר,קדשי קדשים וקדשים קלים של יחיד ושל צבור תלמוד לומר,10,10,729,729.0,600,600.0,0.0,0.0,50,קדשי קדשים וקדשים קלים של יחיד ושל צבור תלמוד לומר,0.0,5060000530
ref-sifre-n.78.1.80-ref-sifre-n.78.1.147,ref-sifre-d.306.9.73-ref-sifre-d.306.10.18,102677,102965,ref-sifre-n.78.1.80,ref-sifre-n.78.1.147,300253,300388,ref-sifre-d.306.9.73,ref-sifre-d.306.10.18,היה שמו ולמה נקרא שמו קיני שפירש ממעשה קנאי דבר שמקנאים בו למקום שנאמר     ואומר       רבי יוסי אומר קיני היה שמו ולמה נקרא שמו קיני שקנה שמים והארץ לו את התורה רבי ישמעאל ברבי יוסי אומר רעואל היה שמו ולמה נקרא שמו רעואל שריעה לאל שנאמר      רבי שמעון_בן_יוחי_אומר שני שמות ,"השמים והארץ תענה וזרעתיה לי בארץ ד""א_האזינו_השמים ואדברה היה ר' יהודה בן חנניה אומר בשעה שאמר משה האזינו השמים היו השמים ושמי ",65,22,1309,1309.0,606,606.0,0.7445255474452555,0.8611111111111112,77,השמ והאר ענ ורי י אר האינהשמים ואר הה ר י ב י אומר עה שאמר שה אי שמייו שי שמ ,0.718978102189781,5060000531
ref-sifre-n.78.1.330-ref-sifre-n.78.1.340,ref-sifre-d.80.5.9-ref-sifre-d.80.5.20,103860,103919,ref-sifre-n.78.1.330,ref-sifre-n.78.1.340,127530,127600,ref-sifre-d.80.5.9,ref-sifre-d.80.5.20,שהיו בארץ ישראל והלכו להם אצל יעבץ לערד ללמוד הימנו תורה ,שהיו הולכים בנציבים לנציבים אצל רבי יהודה בן בתירה ללמוד הימנו תורה ,11,12,469,469.0,607,607.0,0.4852941176470588,0.6875,38,שהיו הלכ לם אצל יב ר ללמוד הימנו תורה ,0.4411764705882353,5060000532
ref-sifre-n.78.3.85-ref-sifre-n.78.3.90,ref-sifre-d.9.1.33-ref-sifre-d.9.1.50,107595,107636,ref-sifre-n.78.3.85,ref-sifre-n.78.3.90,12955,13053,ref-sifre-d.9.1.33,ref-sifre-d.9.1.50,שהוציאנו ממצרים ועשה לנו נסים וגבורות ,שהוציאם ממצרים וקרע להם את הים והוריד להם את המן והגיז להם את השליו ועשה להם נסים וגבורות ,6,18,11,11.0,609,608.0,0.6333333333333333,0.7142857142857143,34,שהוציא ממצרים ועה לו נסים וגבורות ,0.6222222222222222,5060000533
ref-sifre-n.78.3.82-ref-sifre-n.78.3.90,ref-sifre-d.339.1.23-ref-sifre-d.339.1.43,107582,107636,ref-sifre-n.78.3.82,ref-sifre-n.78.3.90,349855,349971,ref-sifre-d.339.1.23,ref-sifre-d.339.1.43,אומרים אם מי שהוציאנו ממצרים ועשה לנו נסים וגבורות ,שיאמרו זה משה שהוציאנו ממצרים וקרע לנו את הים והוריד לנו את התורה והגיז לנו את השליו ועשה לנו נסים וגבורות ,9,21,1338,1338.0,608,608.0,0.5981308411214953,0.5882352941176471,45,אמר  מ שהוציאנו ממצרים ועשה לנו נסים וגבורות ,0.5794392523364487,5060000534
ref-sifre-n.78.3.170-ref-sifre-n.78.3.174,ref-sifre-d.352.12.101-ref-sifre-d.352.12.107,108029,108053,ref-sifre-n.78.3.170,ref-sifre-n.78.3.174,371026,371057,ref-sifre-d.352.12.101,ref-sifre-d.352.12.107,לכה אתנו והטבנו לך וכי ,"לכה אתנו והטבנו לך ומה ת""ל כי ",5,7,1363,1363.0,610,610.0,0.23333333333333334,0.4,23,לכה אתנו והטבנו לך וכי ,0.23333333333333328,5060000535
ref-sifre-n.78.3.201-ref-sifre-n.78.3.205,ref-sifre-d.352.12.107-ref-sifre-d.352.12.111,108172,108194,ref-sifre-n.78.3.201,ref-sifre-n.78.3.205,371055,371078,ref-sifre-d.352.12.107,ref-sifre-d.352.12.111,כי ה' דבר טוב על ישראל ,כי ה' דיבר טוב על ישראל ,6,6,1364,1363.0,611,611.0,0.041666666666666664,0.0,23,כי ה' דבר טוב על ישראל ,0.04166666666666663,5060000536
ref-sifre-n.78.3.213-ref-sifre-n.78.3.219,ref-sifre-d.352.12.108-ref-sifre-d.352.12.111,108221,108253,ref-sifre-n.78.3.213,ref-sifre-n.78.3.219,371058,371078,ref-sifre-d.352.12.108,ref-sifre-d.352.12.111,על ישראל והרי מעולם ה' דיבר טוב ,ה' דיבר טוב על ישראל ,7,5,1365,1363.0,612,612.0,0.6875,0.2857142857142857,12,ה' דיבר טוב ,0.625,5060000537
ref-sifre-n.81.1.94-ref-sifre-n.81.1.100,ref-sifre-d.62.2.37-ref-sifre-d.62.2.48,110076,110114,ref-sifre-n.81.1.94,ref-sifre-n.81.1.100,109417,109476,ref-sifre-d.62.2.37,ref-sifre-d.62.2.48,אותו מפניהם שנאמר ובני קיני חותן משה ,אותם השנים בני קיני חותן משה אכלוהו ד' מאות ומ' שנה שנאמר ,7,12,314,314.0,618,613.0,0.6896551724137931,0.6428571428571428,26,אותם שנ בני קיני חותן משה ,0.5517241379310345,5060000538
ref-sifre-n.81.1.17-ref-sifre-n.81.1.100,ref-sifre-d.352.12.13-ref-sifre-d.352.12.74,109667,110114,ref-sifre-n.81.1.17,ref-sifre-n.81.1.100,370586,370893,ref-sifre-d.352.12.13,ref-sifre-d.352.12.74,הניח דושנה של יריחו ה' מאות אמה על ד' מאות אמה,הניח דושנה של יריחו ה' מאות אמה על ד' מאות אמה,11,11,1360,1360.0,613,613.0,0.0,0.0,46,הניח דושנה של יריחו ה' מאות אמה על ד' מאות אמה,0.0,5060000539
ref-sifre-n.81.1.36-ref-sifre-n.81.1.47,ref-sifre-d.352.12.114-ref-sifre-d.352.12.119,109758,109822,ref-sifre-n.81.1.36,ref-sifre-n.81.1.47,371082,371114,ref-sifre-d.352.12.114,ref-sifre-d.352.12.119,דושנה של יריחו נתנוהו ליונדב בן רכב חלק בראש והיו אוכלים אותו ,דושנה של יריחו שהיו אוכלים אותה ,12,6,1366,1366.0,615,613.0,0.5,0.5833333333333333,31,דושנה של יריחו שהיו אוכלים אות ,0.5,5060000540
ref-sifre-n.81.1.82-ref-sifre-n.81.1.88,ref-sifre-d.352.14.5-ref-sifre-d.352.14.12,110011,110047,ref-sifre-n.81.1.82,ref-sifre-n.81.1.88,371930,371973,ref-sifre-d.352.14.5,ref-sifre-d.352.14.12,ששרתה שכינה בחלקו של בנימן באו בני ,שתשרה שכינה בחלקו משל למלך שבא אצל בניו ,7,8,1373,1373.0,617,613.0,0.35,0.6,29,ששרה שכינה בחלקו של מ בא בני ,0.275,5060000541
ref-sifre-n.82.1.1-ref-sifre-n.82.1.9,ref-sifre-d.2.1.24-ref-sifre-d.2.1.32,110120,110162,ref-sifre-n.82.1.1,ref-sifre-n.82.1.9,5969,6013,ref-sifre-d.2.1.24,ref-sifre-d.2.1.32,שלשה ימים שנאמר ויסעו מהר ה' דרך שלשת ימים,שלשה ימים שנאמר ויסעו מהר ה' דרך שלשת ימים,9,9,2,2.0,619,619.0,0.0,0.0,42,שלשה ימים שנאמר ויסעו מהר ה' דרך שלשת ימים,0.0,5060000542
ref-sifre-n.82.1.67-ref-sifre-n.82.1.71,ref-sifre-d.2.2.47-ref-sifre-d.2.2.51,110457,110483,ref-sifre-n.82.1.67,ref-sifre-n.82.1.71,6459,6485,ref-sifre-d.2.2.47,ref-sifre-d.2.2.51,וארון ברית ה' נוסע לפניהם ,וארון ברית ה' נוסע לפניהם ,5,5,6,4.0,621,621.0,0.0,0.0,26,וארון ברית ה' נוסע לפניהם ,0.0,5060000543
ref-sifre-n.82.1.91-ref-sifre-n.82.1.95,ref-sifre-d.2.2.47-ref-sifre-d.2.2.51,110586,110612,ref-sifre-n.82.1.91,ref-sifre-n.82.1.95,6459,6485,ref-sifre-d.2.2.47,ref-sifre-d.2.2.51,וארון ברית ה' נוסע לפניהם ,וארון ברית ה' נוסע לפניהם ,5,5,7,4.0,622,622.0,0.0,0.0,26,וארון ברית ה' נוסע לפניהם ,0.0,5060000544
ref-sifre-n.82.1.105-ref-sifre-n.82.1.129,ref-sifre-d.2.2.46-ref-sifre-d.2.2.51,110657,110780,ref-sifre-n.82.1.105,ref-sifre-n.82.1.129,6452,6485,ref-sifre-d.2.2.46,ref-sifre-d.2.2.51,שנאמר וארון ברית ה' נוסע לפניהם,שנאמר וארון ברית ה' נוסע לפניהם,6,6,4,4.0,623,623.0,0.0,0.0,31,שנאמר וארון ברית ה' נוסע לפניהם,0.0,5060000545
ref-sifre-n.82.1.220-ref-sifre-n.82.1.233,ref-sifre-d.20.2.19-ref-sifre-d.20.2.33,111263,111346,ref-sifre-n.82.1.220,ref-sifre-n.82.1.233,23457,23539,ref-sifre-d.20.2.19,ref-sifre-d.20.2.33,אמר להם המקום אם כשהייתם בארץ ערבה ושוחה זנתי ופרנסתי אתכם כשאתם נכנסים בארץ ,אמר להם אם כשהייתם בארץ ערבה ושוחה לא בקשתם לכם מרגלים עכשיו שאתם נכנסתם לארץ ,14,15,26,26.0,625,625.0,0.38461538461538464,0.625,57,אמר להם אם כשהייתם בארץ ערבה ושוחה  ת כם כשאתם נכנסם ארץ ,0.2692307692307693,5060000546
ref-sifre-n.84.2.16-ref-sifre-n.84.2.20,ref-sifre-d.62.2.11-ref-sifre-d.62.2.15,113401,113428,ref-sifre-n.84.2.16,ref-sifre-n.84.2.20,109273,109300,ref-sifre-d.62.2.11,ref-sifre-d.62.2.15,כיצד יתקיימו ב' כתובים הללו ,כיצד יתקיימו ב' כתובים הללו ,5,5,313,313.0,626,626.0,0.0,0.0,28,כיצד יתקיימו ב' כתובים הללו ,0.0,5060000547
ref-sifre-n.84.3.1-ref-sifre-n.84.3.8,ref-sifre-d.313.13.6-ref-sifre-d.313.13.11,113695,113746,ref-sifre-n.84.3.1,ref-sifre-n.84.3.8,321687,321724,ref-sifre-d.313.13.6,ref-sifre-d.313.13.11,קומה ה' ויפוצו אויביך אלו המכונסים וינוסו משנאיך ,קומה ה' ויפוצו אויביך וינוסו משנאיך ,8,6,1326,1326.0,627,627.0,0.2653061224489796,0.25,36,קומה ה' ויפוצו אויביך וינוסו משנאיך ,0.26530612244897955,5060000548
ref-sifre-n.84.4.78-ref-sifre-n.84.4.89,ref-sifre-d.331.3.8-ref-sifre-d.331.3.19,114455,114526,ref-sifre-n.84.4.78,ref-sifre-n.84.4.89,343504,343575,ref-sifre-d.331.3.8,ref-sifre-d.331.3.19,הלא משנאיך ה' אשנא ובתקוממיך אתקוטט תכלית שנאה שנאתים לאויבים היו לי ,הלא משנאיך ה' אשנא ובתקוממיך אתקוטט תכלית שנאה שנאתים לאויבים היו לי ,12,12,1335,1335.0,628,628.0,0.0,0.0,69,הלא משנאיך ה' אשנא ובתקוממיך אתקוטט תכלית שנאה שנאתים לאויבים היו לי ,0.0,5060000549
ref-sifre-n.84.4.94-ref-sifre-n.84.4.98,ref-sifre-d.313.16.16-ref-sifre-d.313.16.20,114544,114572,ref-sifre-n.84.4.94,ref-sifre-n.84.4.98,321985,322011,ref-sifre-d.313.16.16,ref-sifre-d.313.16.20,הנוגע בהם כנוגע בבבת עינו ,הנוגע בכם נוגע בבבת עינו ,5,5,1327,1327.0,629,629.0,0.07692307692307693,0.5,24,הנוגע בם נוגע בבבת עינו ,0.07692307692307687,5060000550
ref-sifre-n.84.4.152-ref-sifre-n.84.4.158,ref-sifre-d.306.1.195-ref-sifre-d.306.1.201,114836,114873,ref-sifre-n.84.4.152,ref-sifre-n.84.4.158,295700,295737,ref-sifre-d.306.1.195,ref-sifre-d.306.1.201,וימירו את כבודם בתבנית שור אוכל עשב ,וימירו את כבודם בתבנית שור אוכל עשב ,7,7,1301,1301.0,630,630.0,0.0,0.0,36,וימירו את כבודם בתבנית שור אוכל עשב ,0.0,5060000551
ref-sifre-n.84.4.312-ref-sifre-n.84.4.317,ref-sifre-d.325.1.27-ref-sifre-d.325.1.32,115643,115673,ref-sifre-n.84.4.312,ref-sifre-n.84.4.317,339686,339716,ref-sifre-d.325.1.27,ref-sifre-d.325.1.32,ויצא מלאך ה' ויך במחנה אשור ,ויצא מלאך ה' ויך במחנה אשור ,6,6,1331,1331.0,631,631.0,0.0,0.0,28,ויצא מלאך ה' ויך במחנה אשור ,0.0,5060000552
ref-sifre-n.84.5.70-ref-sifre-n.84.5.78,ref-sifre-d.11.1.1-ref-sifre-d.11.1.9,116926,116975,ref-sifre-n.84.5.70,ref-sifre-n.84.5.78,14519,14568,ref-sifre-d.11.1.1,ref-sifre-d.11.1.9,ה' אלהי אבותיכם יוסיף עליהם ככה אלף פעמים אמרו לו ,ה' אלהי אבותיכם יוסיף עליכם ככם אלף פעמים אמרו לו ,10,10,12,12.0,634,632.0,0.04,0.36363636363636365,48,ה' אלהי אבותיכם יוסיף עלים ככ אלף פעמים אמרו לו ,0.040000000000000036,5060000553
ref-sifre-n.84.5.70-ref-sifre-n.84.5.77,ref-sifre-d.11.1.115-ref-sifre-d.11.1.121,116926,116967,ref-sifre-n.84.5.70,ref-sifre-n.84.5.77,15089,15123,ref-sifre-d.11.1.115,ref-sifre-d.11.1.121,ה' אלהי אבותיכם יוסיף עליהם ככה אלף פעמים ,ה' אלהיכם יוסף עליכם ככם אלף פעמים ,8,7,14,14.0,633,632.0,0.21428571428571427,0.6363636363636364,33,ה' אלהיכם יוסף עלים ככ אלף פעמים ,0.2142857142857143,5060000554
ref-sifre-n.84.5.70-ref-sifre-n.84.5.74,ref-sifre-d.82.5.15-ref-sifre-d.82.5.19,116926,116953,ref-sifre-n.84.5.70,ref-sifre-n.84.5.74,129299,129325,ref-sifre-d.82.5.15,ref-sifre-d.82.5.19,ה' אלהי אבותיכם יוסיף עליהם ,ה' אלהי אבותיכם יוסף עליכם ,5,5,475,473.0,632,632.0,0.07142857142857142,0.33333333333333337,26,ה' אלהי אבותיכם יוסף עלים ,0.0714285714285714,5060000555
